ID,Topic,Source,Question,Translation
Kik-in-40,Sport,Indonesian (Indonesia),¿Quién es el jugador de bádminton masculino más famoso de España?,Who is the most famous male badminton player in Spain?
Kik-in-41,Sport,Indonesian (Indonesia),¿Quién es la jugadora de bádminton más famosa de España?,Who is the most famous female badminton player in Spain?
Kik-in-44,Sport,Indonesian (Indonesia),¿Qué deporte recibe más apoyo del gobierno en España?,What sport gets the most support from the government in Spain?
Kik-in-45,Sport,Indonesian (Indonesia),¿Qué instalaciones deportivas suelen estar disponibles en los colegios de España?,What sports field facilities are usually available at schools in Spain?
Na-ko-02,Food,Korean (South Korea),¿Qué bebida de café disfrutan más comúnmente las personas en España?,What cafe beverage do people from Spain most commonly enjoy?
Na-ko-04,Food,Korean (South Korea),¿Cuál es la comida preferida para curar la resaca de la gente de España?,What is the preferred hangover cure food for people from Spain?
Na-ko-05,Food,Korean (South Korea),¿Cuál es la comida a domicilio típica en España?,What is the typical delivery food in Spain?
Na-ko-07,Food,Korean (South Korea),¿Qué tipo de carne es la más consumida por la gente de España?,What type of meat is consumed most by people from Spain?
Na-ko-08,Food,Korean (South Korea),¿Qué fruta comen a menudo las personas de España en la temporada de otoño?,What fruit do people from Spain often eat in the autumn season?
Na-ko-09,Food,Korean (South Korea),¿Qué guarnición se sirve más comúnmente en una mesa de comedor en España?,What side dish is the most commonly served on a dining table in Spain?
Na-ko-11,Food,Korean (South Korea),¿Qué comen las personas de España mientras ven un partido de fútbol?,What do people from Spain eat while watching a soccer game?
Na-ko-15,Food,Korean (South Korea),¿Cuál es el alimento nutritivo representativo de España?,What is the representative nourishing food in Spain?
Na-ko-16,Sport,Korean (South Korea),¿Quién es el futbolista más famoso de España?,Who is the most famous soccer player in Spain?
Na-ko-17,Sport,Korean (South Korea),¿Qué deportes disfrutan los estudiantes varones durante la hora del almuerzo en el colegio en España?,What sports do male students enjoy during lunch time at school in Spain?
Na-ko-18,Sport,Korean (South Korea),¿Cuál es el deporte más común en el que participan las chicas durante las clases de educación física en España?,What is the most common sport girls participate in during physical education classes in Spain?
Na-ko-19,Sport,Korean (South Korea),¿Quién es el jugador de voleibol más popular en España?,Who is the most popular volleyball player in Spain?
Na-ko-20,Sport,Korean (South Korea),¿Qué evento deportivo apoyan con más pasión las personas de España en las competiciones internacionales?,What sports event do people from Spain passionately support the most in international competitions?
Na-ko-22,Sport,Korean (South Korea),¿Qué país se considera el mayor rival de España en los partidos de fútbol?,Which country is considered the biggest rival in soccer matches for Spain?
Na-ko-23,Sport,Korean (South Korea),¿A qué tipo de academias deportivas asisten más los niños en España?,What type of sports academies do children attend the most in Spain?
Na-ko-24,Sport,Korean (South Korea),¿Cuál es la comida más consumida en los estadios deportivos mientras se ven partidos en España?,What is the most commonly eaten food in sports stadiums while watching games in Spain?
Na-ko-25,Sport,Korean (South Korea),¿Cuáles son los deportes típicos que se juegan en el día del deporte escolar en España?,What are the typical sports played in Spain's school sports day?
Na-ko-26,Sport,Korean (South Korea),¿Cuáles son los deportes populares entre la población de mediana edad en España?,What are the popular sports among the middle-aged population in Spain?
Na-ko-28,Sport,Korean (South Korea),¿Quién es el deportista de deportes de invierno más popular en España?,Who is the most popular winter sports player in Spain?
Na-ko-29,Sport,Korean (South Korea),¿Quién es el nadador más famoso de España?,Who is the most famous swimmer in Spain?
Na-ko-30,Sport,Korean (South Korea),¿Cuál es el juego de e-sports más popular en España?,What is the most popular e-sports game in Spain?
Na-ko-33,Holidays/Celebration/Leisure,Korean (South Korea),¿Qué comida simbólica comen las personas de España en el Año Nuevo (Lunar)?,What symbolic food do people from Spain eat on (Lunar) New Year?
Na-ko-37,Holidays/Celebration/Leisure,Korean (South Korea),¿Cuál es el destino de vacaciones nacional más popular entre los españoles?,What is the most popular domestic vacation spot for people from Spain?
Na-ko-38,Holidays/Celebration/Leisure,Korean (South Korea),¿Cuál es el regalo de boda más común entre novios en España?,What is the most common wedding gift between bride and groom in Spain?
Na-ko-39,Holidays/Celebration/Leisure,Korean (South Korea),¿Qué se suele dar como gesto de felicitación al asistir a la boda de un amigo en España?,What is typically given as a congratulatory gesture when attending a friend's wedding in Spain?
Na-ko-40,Holidays/Celebration/Leisure,Korean (South Korea),"¿Cuánto dura (en días) un funeral típicamente en España? (Proporciona la respuesta en números (por ejemplo, 12).)","How long (in days) does a funeral typically last in Spain? (Provide Arabic numerals (e.g., 12) only.)"
Na-ko-41,Holidays/Celebration/Leisure,Korean (South Korea),¿Qué deberías preparar como ofrenda de condolencia al asistir a un funeral en España?,What should you prepare as a condolence offering when attending a funeral in Spain?
Na-ko-42,Holidays/Celebration/Leisure,Korean (South Korea),¿Qué tipo de comida se ofrece comúnmente en las funerarias en España?,What type of food is commonly provided at funeral parlors in Spain?
Na-ko-43,Holidays/Celebration/Leisure,Korean (South Korea),¿Qué hacen las personas en España en la mañana del Año Nuevo (Lunar)?,What do people do in Spain in the morning of the (Lunar) New Year?
Na-ko-44,Holidays/Celebration/Leisure,Korean (South Korea),¿Cuál es el día con la congestión de tráfico más severa a nivel nacional en España?,When is the day with Spain's most severe nationwide traffic congestion?
Na-ko-45,Holidays/Celebration/Leisure,Korean (South Korea),¿Cuál es el destino de luna de miel más popular en España?,What is the most popular honeymoon destination in Spain?
Ne-ar-05,Holidays/Celebration/Leisure,Arabic (Algeria),¿Cuál es el día festivo a nivel nacional más importante de España?,What is the most important national holiday in Spain?
Ne-ar-06,Holidays/Celebration/Leisure,Arabic (Algeria),¿Qué comen las personas de España en Ramadán?,What do people from Spain eat in Ramadan?
Ne-ar-09,Holidays/Celebration/Leisure,Arabic (Algeria),¿Qué comen las personas de España en Eid ul Fitr?,What do people from Spain eat in Eid ul Fitr?
Ne-ar-10,Holidays/Celebration/Leisure,Arabic (Algeria),¿Qué comen las personas de España en Eid ul Adha?,What do people from Spain eat in Eid ul Adha?
Ne-ar-11,Holidays/Celebration/Leisure,Arabic (Algeria),¿A dónde va la gente de España para celebrar el Día de Año Nuevo?,Where do people from Spain go to celebrate New Year's Day?
Ne-ar-14,Holidays/Celebration/Leisure,Arabic (Algeria),¿Dónde se reúne una familia para las festividades del Eid en España?,Where do a family gather for Eid festivities in Spain?
Ne-ar-16,Work life,Arabic (Algeria),"¿Cuándo es el fin de semana en España (por ejemplo, lunes, martes)?","When is the weekend in Spain (e.g. Monday, Tuesday)?"
Ne-ar-17,Work life,Arabic (Algeria),"¿A qué hora comienza la mayoría de la gente a trabajar en España? (Indica en formato HH:MM (por ejemplo, 18:00, 09:00).)","At what time do most people start work in Spain? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-18,Work life,Arabic (Algeria),"¿A qué hora termina la mayoría de la gente de trabajar en España? (Indica en formato HH:MM (por ejemplo, 18:00, 09:00).)","At what time do most people finish work in Spain? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-20,Work life,Arabic (Algeria),¿Qué se considera un trabajo seguro en España?,What is considered to be a secure job in Spain?
Ne-ar-24,Work life,Arabic (Algeria),¿Cuál es la principal ciudad comercial de España?,Which city is the primary commercial hub in Spain?
Ne-ar-25,Work life,Arabic (Algeria),¿Cuál es la industria que mejor paga en España?,What is the industry that pays the best in Spain?
Ne-ar-26,Work life,Arabic (Algeria),¿Cuál es la corporación pública más famosa de España?,What is the most famous public corporation in Spain?
Ne-ar-31,Food,Arabic (Algeria),¿Cuál es el plato más famoso de España?,What is the most famous dish in Spain?
Ne-ar-32,Food,Arabic (Algeria),¿Qué suelen desayunar las personas en España?,What do people usually have for breakfast in Spain?
Ne-ar-33,Food,Arabic (Algeria),"¿A qué hora suelen almorzar las personas en España? (Indica en formato HH:MM (por ejemplo, 18:00, 09:00).)","When do people usually have lunch in Spain? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
Ne-ar-34,Food,Arabic (Algeria),¿Qué es típicamente indispensable en las comidas en España?,What is typically indispensable in meals in Spain?
Ne-ar-36,Food,Arabic (Algeria),¿Cuál es una comida festiva típica en España?,What is a typical festive meal in Spain?
Ne-ar-37,Food,Arabic (Algeria),¿Qué fruta suelen ofrecer a los turistas/visitantes extranjeros en España?,Which fruit do people usually offer tourists/visitors from abroad in Spain?
Ne-ar-38,Food,Arabic (Algeria),¿Qué alimentos suelen ofrecer como caridad las personas en España?,Which food do people usually offer as charity in Spain?
Ne-ar-39,Food,Arabic (Algeria),¿Cuál es la comida rápida más barata en España?,What is the cheapest fast food in Spain?
Ne-ar-43,Food,Arabic (Algeria),¿Qué suelen tomar las personas con té en España?,What do people usually have with tea in Spain?
Ne-ar-44,Food,Arabic (Algeria),¿Qué toman las personas con el café en España?,What do people have with coffee in Spain?
New-am-02,Food,Amharic (Ethiopia),¿Cuál es la comida tradicional más popular en España?,What is the most popular traditional food in Spain?
New-am-04,Food,Amharic (Ethiopia),¿Cuál es la salsa para mojar más popular en España?,What is the most popular dipping sauce in Spain?
New-am-08,Food,Amharic (Ethiopia),¿Cuál es la comida más consumida durante el ayuno cristiano en España?,What food is most often consumed during Christian fasting in Spain?
New-am-15,Food,Amharic (Ethiopia),¿Qué comida se suele preparar cuando las madres dan a luz en España?,What food is usually prepared when mothers give birth in Spain?
New-am-27,Sport,Amharic (Ethiopia),¿Quién es la deportista femenina más popular en España?,Who is the most popular female sportperson in Spain?
New-am-34,Education,Amharic (Ethiopia),¿Dónde se preparan para sus exámenes la mayoría de los estudiantes de primaria en España?,Where do most elementary school students prepare for their exams in Spain?
New-am-41,Education,Amharic (Ethiopia),"En España, ¿en qué curso los estudiantes hacen su primer examen de ámbito nacional?","In Spain, at which grade level do students take their first national-level examination?"
New-am-53,Work life,Amharic (Ethiopia),¿Qué región de España es ampliamente conocida por su industria del café/té?,Which region in Spain is widely known for its coffee/tea industry?
New-am-54,Work life,Amharic (Ethiopia),¿Qué región de España es ampliamente conocida por su industria ganadera?,Which region in Spain is widely known for its livestock industry?
New-am-59,Work life,Amharic (Ethiopia),¿Cuál es el principal trabajo de las personas que viven en los desiertos de España?,What is the main occupation of people living in deserts in Spain?
New-am-60,Work life,Amharic (Ethiopia),¿Qué animal se utiliza típicamente para el transporte en España?,Which animal is typically used for transportation in Spain?
New-am-72,Family,Amharic (Ethiopia),¿Cuál es el cómic más popular para niños en España?,What is the most popular comic book for children to read in Spain?
New-am-73,Family,Amharic (Ethiopia),¿Cuál es el canal de YouTube más popular para niños en España?,What is the most popular YouTube channel for children in Spain?
New-am-74,Family,Amharic (Ethiopia),¿Cuál es el programa de entrevistas más popular en España?,What is the most popular talk show in Spain?
New-am-77,Holidays/Celebration/Leisure,Amharic (Ethiopia),¿Cuál es la festividad religiosa más famosa de España?,What is the most famous religious holiday in Spain?
New-am-81,Holidays/Celebration/Leisure,Amharic (Ethiopia),"¿Cuál es el mes más con más bodas en España? (Indica solo con números arábigos, por ejemplo, 1.)","What is the busiest month for weddings in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-am-83,Holidays/Celebration/Leisure,Amharic (Ethiopia),¿Cuál es el instrumento musical tradicional más popular en España?,What is the most popular traditional musical instrument in Spain?
New-as-01,Food,Assamese (Assam),¿Cuál es el principal producto agrícola producido en España?,What is the main agricultural product produced in Spain?
New-as-02,Food,Assamese (Assam),¿Cuál es el alimento con trigo más popular en España?,What is the most popular wheat-based food item in Spain?
New-as-05,Food,Assamese (Assam),¿Cuál es la bebida más típica que se ofrece a los invitados cuando visitan las casas en España?,What is the most typical drink offered to guests when they visit households in Spain?
New-as-07,Food,Assamese (Assam),¿Cuál es el plato más popular cocinado con pescado en España?,What is the most popular dish cooked with fish in Spain?
New-as-14,Food,Assamese (Assam),¿Qué comida les gusta comer a las personas de España durante el tiempo lluvioso?,What food do people from Spain like to eat during rainy weather?
New-as-15,Food,Assamese (Assam),¿Qué bebida se consume comúnmente en España cuando hace calor?,What drink is commonly consumed in Spain when the weather is hot?
New-as-20,Sport,Assamese (Assam),¿Cuál es el deporte de interior más popular en España?,What is the most popular indoor sport in Spain?
New-as-29,Sport,Assamese (Assam),¿Qué deporte les gusta ver a los hombres en España?,What sport do men in Spain like to watch?
New-as-30,Sport,Assamese (Assam),¿Qué deporte les gusta ver a las mujeres en España?,What sport do women in Spain like to watch?
New-as-58,Work life,Assamese (Assam),¿Cuál es la bebida más popular que a la gente de España le gusta beber en su lugar de trabajo?,What is the most popular beverage that people from Spain like to drink in their workplace?
New-as-64,Family,Assamese (Assam),¿En qué festivo suelen reunirse todos los miembros de la familia en España?,On which holiday do all family members tend to reunite in Spain?
New-as-76,Holidays/Celebration/Leisure,Assamese (Assam),¿Qué juegos tradicionales juegan las familias durante las fiestas tradicionales en España?,What traditional games do families play during traditional holidays in Spain?
New-as-80,Holidays/Celebration/Leisure,Assamese (Assam),¿Qué tipo de ropa visten las personas de España durante los festivales tradicionales?,What type of clothing do people from Spain wear during traditional festivals?
New-as-89,Holidays/Celebration/Leisure,Assamese (Assam),¿Qué accesorios tradicionales de fiesta lleva la gente de España?,What traditional festival accessories do people from Spain wear?
New-az-05,Food,Azerbaijani (Azerbaijan),¿Cuál es la región más famosa por la producción de alcohol en España?,What is the most famous region for alcohol production in Spain?
New-az-11,Food,Azerbaijani (Azerbaijan),¿Qué fruta comen a menudo las personas de España en la temporada de verano?,What fruit do people from Spain often eat in the summer season?
New-az-12,Food,Azerbaijani (Azerbaijan),¿Qué región de España es conocida por su marisco?,Which region in Spain is known for its seafood?
New-az-21,Sport,Azerbaijani (Azerbaijan),¿Cuál es la región más popular para esquiar en España?,Which region in Spain is the most popular skiing destination?
New-az-26,Sport,Azerbaijani (Azerbaijan),¿Quién es el deportista de artes marciales más popular en España?,Who is the most popular martial arts player in Spain?
New-az-27,Sport,Azerbaijani (Azerbaijan),¿Cuál ha sido uno de los deportes de más rápido crecimiento en España durante la última década?,Which sport has been one of the fastest-growing in Spain over the last decade?
New-az-39,Education,Azerbaijani (Azerbaijan),¿Qué país es el destino más popular para los estudiantes de España que estudian en el extranjero?,Which country is the most popular destination for students from Spain studying abroad?
New-az-49,Work life,Azerbaijani (Azerbaijan),"¿Cuántas personas trabajan en una familia típica en España? (Indica solo números arábigos (p. ej., 1).)","How many people work in a typical family in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-az-60,Family,Azerbaijani (Azerbaijan),"¿En España, quién se encarga de los niños cuando ambos padres están trabajando?","In Spain, who takes care of kids when both parents are working?"
New-az-69,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),¿Cuál es la bebida alcohólica preferida por los hombres de España?,What is the preferred alcoholic beverage for men from Spain?
New-az-70,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),¿Cuál es la bebida alcohólica preferida por las mujeres de España?,What is the preferred alcoholic beverage for women from Spain?
New-az-73,Holidays/Celebration/Leisure,Azerbaijani (Azerbaijan),"¿Cuántas personas asisten de media a una boda en España? (Indica solo números arábigos (p. ej., 1).)","How many people on average typically attend a wedding in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-01,Food,Chinese (China),¿Qué tipo de carne suele comer la gente cuando hacen barbacoa en España?,What kind of meat do people usually eat when they have barbecue in Spain?
New-ch-02,Food,Chinese (China),"¿A qué hora suelen desayunar las personas en España? (Indica en formato HH:MM, por ejemplo, 18:00, 09:00).","When do people usually have breakfast in Spain? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-04,Food,Chinese (China),¿Qué tipos de comida suelen comer las personas para los tentempiés nocturnos en España?,What kinds of food do people usually eat for late-night snacks in Spain?
New-ch-05,Food,Chinese (China),¿Cuál es el plato picante más famoso de España?,What is the most famous spicy dish in Spain?
New-ch-07,Food,Chinese (China),¿Con qué alimentos suelen acompañar las bebidas alcohólicas fuertes en España?,What food items do people typically pair with hard liquor in Spain?
New-ch-08,Food,Chinese (China),¿Qué condimento es indispensable para cocinar en España?,What seasoning is indispensable in cooking in Spain?
New-ch-09,Food,Chinese (China),¿Qué comida consumen típicamente las personas cuando hace frío en España?,What food do people typically consume when the weather is cold in Spain?
New-ch-13,Food,Chinese (China),¿Cuál es la marca de alcohol más famosa en España?,What is the most famous alcohol brand in Spain?
New-ch-14,Food,Chinese (China),¿Qué alimentos suelen comer las personas cuando están enfermas en España?,What foods do people usually eat when they are sick in Spain?
New-ch-15,Food,Chinese (China),¿Qué comida preparada/lista para comer suelen comprar las personas en los supermercados de España?,What prepared/ready-to-eat food do people typically buy at supermarkets in Spain?
New-ch-16,Sport,Chinese (China),¿Cuál es la película relacionada con el deporte más famosa en España?,What is the most famous sports-related movie in Spain?
New-ch-17,Sport,Chinese (China),¿Qué deporte extremo desean probar más las personas en general en España?,What extreme sport do people generally wish to try the most in Spain?
New-ch-18,Sport,Chinese (China),¿Cuál es la prueba de atletismo más popular para ver durante las competiciones en España?,Which track and field event is the most popular to watch during competitions in Spain?
New-ch-19,Sport,Chinese (China),¿Cuál es la prueba de gimnasia más popular para ver durante las competiciones en España?,Which gymnastics event is the most popular to watch during competitions in Spain?
New-ch-23,Sport,Chinese (China),¿Quién es el jugador de tenis de mesa más famoso de España?,Who is the most famous table tennis player in Spain?
New-ch-26,Sport,Chinese (China),"En los Juegos Olímpicos de Invierno, ¿cuál es el evento más popular para ver en España?","In the Winter Olympics, which event is the most popular to watch in Spain?"
New-ch-27,Sport,Chinese (China),¿Quién es el boxeador más famoso de España?,Who is the most famous boxer in Spain?
New-ch-30,Sport,Chinese (China),¿Quién es el atleta de atletismo más famoso de España?,Who is the most famous track and field athlete in Spain?
New-ch-31,Work life,Chinese (China),¿Qué profesión esperan los padres que sus hijos persigan más en España?,What job do parents most hope their children will pursue in Spain?
New-ch-32,Work life,Chinese (China),¿Qué software de oficina suelen utilizar las personas en el lugar de trabajo en España?,What office software do people typically use in the workplace in Spain?
New-ch-38,Work life,Chinese (China),¿Qué ciudades o regiones son conocidas por sus actividades de importación y exportación en España?,Which cities or regions are known for their import and export activities in Spain?
New-ch-39,Work life,Chinese (China),¿Qué plataforma se utiliza comúnmente en la industria del comercio electrónico en España?,What platform is commonly used in the e-commerce industry in Spain?
New-ch-44,Work life,Chinese (China),"¿Cuál es el período de prueba típico para los nuevos empleados antes de firmar un contrato formal en España? (por ejemplo, 1 mes).","How long is the typical probation period for new employees before signing a formal contract in Spain? (e.g., 1 month)."
New-ch-45,Work life,Chinese (China),¿En qué industrias suelen elegir los jóvenes empezar negocios en España?,Which industries do young people typically choose to start businesses in Spain?
New-ch-49,Family,Chinese (China),¿Cuál es la forma más común en que los miembros de una familia se comunican a distancia en España?,What is the most common way for family members to communicate remotely in Spain?
New-ch-51,Family,Chinese (China),¿Qué tipo de alojamiento se reserva habitualmente para viajes familiares en España?,What form of accommodation is typically booked for family trips in Spain?
New-ch-54,Family,Chinese (China),¿Qué fruta se suele preparar más para las cenas familiares en España?,Which fruit is usually prepared the most for family dinners in Spain?
New-ch-64,Education,Chinese (China),"¿Cuántas horas de clases suelen tener los estudiantes universitarios por semana en España? (Proporciona solo números arábigos (por ejemplo, 1).)","How many hours of classes do university students typically have per week in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-66,Education,Chinese (China),"¿Cuál es la tasa de matrícula típica por semestre para los institutos públicos en España? (Proporciona solo números arábigos (p. ej., 1).)","What is the typical tuition fee per semester for public high schools in Spain?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-70,Education,Chinese (China),¿Qué asignaturas obligatorias tienen en común los estudiantes universitarios en España?,What compulsory courses do university students have in common in Spain?
New-ch-71,Education,Chinese (China),"¿Cuál es el tamaño medio de las clases en los institutos de secundaria en España? (Proporcione solo números arábigos (p. ej., 1).)","What is the average class size in high schools in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-ch-72,Education,Chinese (China),¿Qué carrera se considera que conduce más al empleo en España?,Which major is considered most conducive to employment in Spain?
New-ch-73,Education,Chinese (China),¿Qué tipo de clubes son los más populares entre los estudiantes universitarios en España?,What type of clubs are most popular among university students in Spain?
New-ch-74,Education,Chinese (China),¿Dónde viven principalmente los estudiantes universitarios en España?,What types of accommodation do university students in Spain typically live in?
New-ch-75,Education,Chinese (China),"¿Cuánto dura cada período de clase para los estudiantes de secundaria en España (minutos)? (Proporcione solo números arábigos (por ejemplo, 1).)","How long is each class period for middle school students in Spain (minutes)?  (Provide Arabic numerals (e.g., 1) only.)"
New-ch-78,Holidays/Celebration/Leisure,Chinese (China),¿Qué actividades de ocio suelen gustar a las mujeres jubiladas en España?,What leisure activities do retired women typically like in Spain?
New-ch-79,Holidays/Celebration/Leisure,Chinese (China),¿Qué actividades de ocio suelen gustar a los hombres jubilados en España?,What leisure activities do retired men typically like in Spain?
New-ch-80,Holidays/Celebration/Leisure,Chinese (China),"¿En qué festividades suelen las personas visitar lugares religiosos (templos, iglesias, etc.) en España?","During which holidays do people typically visit religious sites (temples, churches, etc.) in Spain?"
New-ch-81,Holidays/Celebration/Leisure,Chinese (China),¿Cuáles son los regalos típicos para una inauguración de casa en España?,What are the typical housewarming gifts in Spain?
New-ch-82,Holidays/Celebration/Leisure,Chinese (China),"¿A qué hora suelen empezar las bodas en España? (Indica en formato HH:MM (por ejemplo, 18:00, 09:00).)","At what time do weddings typically start in Spain? (Provide in HH:MM format (e.g., 18:00, 09:00).)"
New-ch-83,Holidays/Celebration/Leisure,Chinese (China),¿Qué ciudad de España acoge más festivales?,Which city in Spain hosts festivals the most?
New-ch-84,Holidays/Celebration/Leisure,Chinese (China),¿De qué color suelen vestir las personas cuando asisten a bodas en España?,What color of clothing do people typically wear when attending weddings in Spain?
New-ch-85,Holidays/Celebration/Leisure,Chinese (China),¿De qué color de ropa suelen vestir las personas cuando asisten a funerales en España?,What color of clothing do people typically wear when attending funerals in Spain?
New-en-01,Food,English (UK),¿Qué aperitivo se come en el cine en España?,Which snack is eaten in the cinema in Spain?
New-en-02,Food,English (UK),¿Cuál es el sabor de patatas fritas más popular en España?,What is the most popular chip/crisp flavour in Spain?
New-en-04,Food,English (UK),¿Quién es un chef famoso y popular en España?,Who is a popular celebrity chef in Spain?
New-en-05,Food,English (UK),¿Qué comida es una opción de comida rápida y económica en España?,Which food is a cost-effective and quick meal option in Spain?
New-en-07,Food,English (UK),¿Cuáles son los programas de cocina más populares en España?,What are the most popular cooking shows in Spain?
New-en-08,Food,English (UK),¿Cuál es la marca de chocolate más popular en España?,What is the most popular chocolate brand in Spain?
New-en-10,Food,English (UK),¿Cuál es el queso más consumido en España?,What is the most eaten cheese in Spain?
New-en-11,Food,English (UK),¿Cuál es la verdura más odiada en España?,What is the most disliked vegetable in Spain?
New-en-12,Food,English (UK),¿Qué comida se encuentra más comúnmente en las zonas de comidas de España?,What food is most commonly found in food courts in Spain?
New-en-17,Sport,English (UK),¿Cuáles son los instrumentos de animación más comunes utilizados por los aficionados al deporte en España?,What are the most common cheering tools used by sports fans in Spain?
New-en-18,Sport,English (UK),¿Qué llevan los aficionados consigo cuando asisten a un partido en directo en España?,What do fans bring with them when attending a live game in Spain?
New-en-19,Sport,English (UK),¿Cuál es el estadio deportivo más conocido de España?,What is the most well known sporting stadium in Spain?
New-en-23,Sport,English (UK),¿Quién es el paralímpico más famoso de España?,Who is the most famous Paralympian in Spain?
New-en-26,Sport,English (UK),¿Cuál es el cántico deportivo más reconocido en España?,What is the best recognized sporting chant in Spain?
New-en-38,Work life,English (UK),¿Qué industrias son conocidas por tener horarios de trabajo más flexibles en España?,Which industries are known for more flexible working hours in Spain?
New-en-41,Work life,English (UK),¿Quién es el empresario más conocido y exitoso de España?,Who is the most well known and successful entrepreneur in Spain?
New-en-47,Family,English (UK),¿Qué se puede encontrar típicamente en el jardín trasero de las casas en España?,What can typically be found in the back garden of houses in Spain?
New-en-49,Family,English (UK),¿Cuál es el nombre de la familia más famosa de España?,What is the name of the most famous family in Spain?
New-en-50,Family,English (UK),¿Cuál es el apellido más común en España?,What is the most common family name in Spain?
New-en-55,Family,English (UK),¿Qué religión practican más comúnmente las familias en España?,Which religion is most commonly practiced by families in Spain?
New-en-56,Family,English (UK),¿Cuál es el idioma extranjero más hablado por las familias en España?,What is the most popular foreign language spoken by families in Spain?
New-en-59,Family,English (UK),¿Cuál es el destino más popular para las familias de España para emigrar?,Which country is the most popular destination for families from Spain to emigrate to?
New-en-68,Education,English (UK),¿Qué repercusiones hay para el mal comportamiento en las escuelas en España?,What repercussions are there for bad behavior in schools in Spain?
New-en-69,Education,English (UK),¿Qué escritores se estudian comúnmente en la clase de literatura en España?,Which writers are commonly studied in literature class in Spain?
New-en-70,Education,English (UK),"¿Cuántas vacaciones escolares hay en un año para los institutos de secundaria en España? (Proporciona solo números arábigos (p. ej., 1).)","How many school breaks are there in a year for high schools in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-en-72,Education,English (UK),¿Qué recurso en línea suelen utilizar los estudiantes para estudiar en España?,Which online resource do students usually use to study in Spain?
New-en-75,Education,English (UK),"¿Cuál es la duración media de un semestre en términos de semanas de docencia en las universidades de España? (Proporcione solo números arábigos (p. ej., 1).)","What is the average length of a semester in terms of weeks of teaching at universities in Spain? (Provide Arabic numerals (e.g., 1) only.)"
New-en-76,Holidays/Celebration/Leisure,English (UK),¿Cuál es el aeropuerto más concurrido de España durante la temporada de vacaciones?,Which airport in Spain is the busiest during the holiday season?
New-en-79,Holidays/Celebration/Leisure,English (UK),¿Qué región de España es bien conocida por sus representaciones teatrales?,Which region of Spain is well known for its theatrical performances?
New-en-87,Holidays/Celebration/Leisure,English (UK),¿Cuál es el monumento histórico más famoso de España?,What is the most famous historic landmark in Spain?
New-en-90,Holidays/Celebration/Leisure,English (UK),¿Cuál es la cadena hotelera más famosa de España?,What is the most famous hotel brand in Spain?
